kol1,kol2,kol3,kol4,kol5,kol6
160,-0.84719387504841215,-0.33237797828580096,-0.3198979329006218,-0.31536143453315935,1
161,-0.79408168909167809,-0.34634650376187048,-0.33408337256079096,-0.33496972879581866,1
162,-0.77938201321920386,-0.24498587144187722,-0.24289900739484999,-0.24256615631924885,1
163,-0.80099489373492161,-0.18621895709965,-0.19289093821057585,-0.1877149169899921,1
164,-0.82402893614646444,-0.30038313613110884,-0.29331472564924232,-0.29980345167360128,1
165,-0.8357909207842793,-0.33045940972643717,-0.33119243007270482,-0.33038087183219422,1
166,-0.84054433333584144,-0.25946302328066312,-0.26079068768334174,-0.25879732112946086,1
167,-0.86532490891935865,-0.19799964123609418,-0.19109952624189117,-0.19287971851139829,1
168,-0.86943505871807358,-0.28545719632522037,-0.29218153603230818,-0.29509491791874948,1
169,-0.89013914360040858,-0.3474235948829168,-0.33864231032660858,-0.34357897796473758,1
170,-0.87724209939579656,-0.25694607076516246,-0.25923862929711178,-0.2533707266272448,1
171,-0.92161226974334387,-0.21670287976509653,-0.21857282962802418,-0.22393584583490067,1
172,-0.93374450445401846,-0.32073193053948756,-0.31628892966517147,-0.32017842538006097,1
173,-0.94187130655830198,-0.36910005369397414,-0.36237571398688628,-0.3632059717260262,1
174,-0.94455281466174024,-0.2864763190005159,-0.2880994354815371,-0.28618834672162508,1
175,-0.95936281757612718,-0.21638124838867298,-0.2154013946604989,-0.21564074824295362,1
176,-0.98284564795477269,-0.3452394934430173,-0.34571446070820094,-0.34489542266823864,1
177,-0.98687351995951877,-0.38347622824016192,-0.38454583956175653,-0.38409705159465385,1
178,-0.97886078479687388,-0.3255732307346072,-0.3183701838626099,-0.32550591253954181,1
179,-0.98653131913460301,-0.25050035358765088,-0.24808811826447422,-0.25103889914817401,1
180,-1.0098982126217471,-0.36413346685803827,-0.36872606372138861,-0.36849792983811142,1
181,-1.0193152801314507,-0.41602457555428057,-0.41367217862671757,-0.40585952809940584,1
182,-1.0152294396809536,-0.33695374560038488,-0.33471728556432345,-0.34120975148840821,1
183,-1.0048979666882785,-0.24182752612339242,-0.2523890029492078,-0.26136102239153464,1
184,-0.99377363495372184,-0.34292449551271287,-0.34262156363491858,-0.34104706585033351,1
185,-0.97709181222654429,-0.37589919139557904,-0.37328126158748037,-0.36171375173540993,1
186,-0.97456550996172897,-0.30845196978964168,-0.30215771855102719,-0.30611453246098208,1
187,-1.0103862695359711,-0.22746631117610808,-0.23242541821259222,-0.22878649577933502,1
188,-1.021942559688864,-0.33788685058198581,-0.34168658870345481,-0.3464474810544686,1
189,-0.98700254650006081,-0.39544764726262471,-0.38945258800207866,-0.38042820996358984,1
190,-0.98645091129049711,-0.30933458612494352,-0.31460784473839948,-0.318444981857127,1
191,-1.0207682311749453,-0.26470075284672345,-0.26690355378525221,-0.27428237594436472,1
192,-1.0322721627316762,-0.3679818236759434,-0.36237945388661214,-0.36116772637543504,1
193,-1.0124301247361509,-0.40010756232104039,-0.39346924030764724,-0.3879080094153004,1
194,-1.0126208596221695,-0.32948516584785187,-0.32456719770835213,-0.32934678955799523,1
195,-1.0318813432103244,-0.25744908727829002,-0.25234786405222337,-0.26078881773347878,1
196,-1.0360176723071204,-0.3603823474330054,-0.36168757243732891,-0.36078251670367195,1
197,-1.0344039055754137,-0.4040830757296246,-0.40486845467205418,-0.40050025179225524,1
198,-1.0103582202880272,-0.32108909096330673,-0.32511322306832702,-0.32803034485449417,1
199,-1.0467923234173095,-0.26844065257257876,-0.26654452341157009,-0.26343666673938437,1
200,-1.0295831748287863,-0.3653938130656515,-0.35944363260181572,-0.36674017696695943,1
0,-1.0111267696816904,-0.3818269324610597,-0.38082276938466758,-0.40249548829599902,1
1,-0.99759768242340885,-0.2912484310507073,-0.28952620722695094,-0.29031158616938052,1
2,-1.0107097708622577,-0.23582124716366881,-0.23201215929288521,-0.2415077646968318,1
3,-1.0281077843869364,-0.37217425126862719,-0.36805475172059759,-0.35732497940711871,1
4,-1.0142234066546987,-0.38997991386342423,-0.38602496990333229,-0.3783432158664255,1
5,-1.013178104681322,-0.31707617855746401,-0.3191723923538059,-0.31878718268204276,1
6,-1.0191694240421423,-0.236644025103357,-0.24008286290128095,-0.23506765736890897,1
7,-1.0260470996379902,-0.36219993869977107,-0.35546250934364276,-0.37008177737201114,1
8,-1.020543837191394,-0.40033943610404343,-0.40513585750245285,-0.42337534846544916,1
9,-1.013413718364051,-0.31853847935027341,-0.31646844485201248,-0.3203093218704659,1
10,-1.0385495844215245,-0.26468579324782004,-0.26849488111860365,-0.27126988671518826,1
11,-1.034011216104199,-0.36501982309306602,-0.36784157743622381,-0.35641244387401,1
12,-1.0519440352896752,-0.41253524911005757,-0.4067627138831999,-0.40558838536928138,1
13,-1.0252355413974796,-0.32666154155483113,-0.32488695913491278,-0.32870539675501104,1
14,-1.0465791491329357,-0.25757250396924325,-0.27225722024281407,-0.27104175283191112,1
15,-1.0328630668883614,-0.38691319608822289,-0.37794678649548485,-0.37927445089816347,1
16,-1.0282947793732291,-0.39408258386268752,-0.39377404213530448,-0.38390818665849819,1
17,-1.0394322007568262,-0.33782140233678332,-0.34600991278654353,-0.34101340675280084,1
18,-1.0492120385399379,-0.24881739871101599,-0.25718916424734306,-0.25881602062809012,1
19,-1.0388169872519231,-0.36446631793363943,-0.35639748427510659,-0.3521152990890023,1
20,-1.0308154717884557,-0.41346648414179554,-0.41016976253345411,-0.40509097870574262,1
21,-1.0351874145679805,-0.33006485030535943,-0.32830896738407039,-0.32674194939893703,1
22,-1.0498440815936074,-0.27412156025615292,-0.27836073659540994,-0.27152045999682056,1
23,-1.034501142968286,-0.36977323564462805,-0.36808841081813026,-0.38104342346849301,1
24,-1.0352154638159243,-0.40800623054204682,-0.40303029395679635,-0.41399194005327822,1
25,-1.0196593509062293,-0.31798871409057267,-0.32032428146936931,-0.32682422719290583,1
26,-1.0218172730480477,-0.26162281537234455,-0.25509856030058997,-0.26345723618787653,1
27,-1.0477235584490474,-0.38463559715517703,-0.38330980270236131,-0.38108456236547744,1
28,-1.0447110692198711,-0.42116319777760575,-0.42196166636907584,-0.40997902764743549,1
29,-1.0296486230739887,-0.33811311451540005,-0.34277489952367868,-0.33991387623339936,1
30,-1.049675786105944,-0.27529214887034564,-0.27995393387862427,-0.27362602354247711,1
31,-1.0593509066967315,-0.38067504334549629,-0.38224393128049255,-0.38111448156328426,1
32,-1.0297888693137083,-0.40029829720705901,-0.39686693920858679,-0.40924226740144198,1
33,-1.033573647836274,-0.33577941708646636,-0.33970444184875148,-0.33459199892350727,1
34,-1.0466034584811539,-0.26465213415028732,-0.26782169916794968,-0.26868935590434812,1
35,-1.0575838040762648,-0.38618765554140699,-0.38200457769803786,-0.38374363107056053,1
36,-1.0566394793954865,-0.40455056319535648,-0.40712548415660788,-0.42006179730834137,1
37,-1.0396846439883214,-0.32388279605852061,-0.32779286122190232,-0.32407166099467632,1
38,-1.0479049435857515,-0.26676891739512143,-0.27476295305913712,-0.27767633494557842,1
39,-1.0501488834212647,-0.36230091599236919,-0.35474818849600442,-0.35634138577921876,1
40,-1.0400081453146079,-0.40752378347741147,-0.39979902059365735,-0.38627928308469045,1
41,-1.032848107289458,-0.31767830241332667,-0.31671153833419308,-0.31808034163385612,1
42,-1.0553323844413001,-0.27047889792316987,-0.27411595040656417,-0.27451985957695652,1
43,-1.0707370314120981,-0.39357395749997121,-0.38776776317558087,-0.38887851339415985,1
44,-1.0711633799808455,-0.40596424529172981,-0.40711426445743032,-0.41726061241367574,1
45,-1.0707015023647024,-0.33643763943821686,-0.33740440351735046,-0.33400483466654801,1
46,-1.0855601239755255,-0.27962295275288607,-0.27652818572974081,-0.27521922082569145,1
47,-1.0839126981462863,-0.39076529280585387,-0.38575943702279658,-0.39304102178903683,1
48,-1.0764572080427937,-0.42247964248110681,-0.42323697217559253,-0.43661459349497689,1
49,-1.0716084280482223,-0.34529372198904223,-0.33894524220440286,-0.34099470725417153,1
50,-1.0985805848710908,-0.29231991232216481,-0.28642770030407982,-0.29310342131473149,1
51,-1.1095983294634604,-0.38924315361743078,-0.3903258545880659,-0.38304800972155145,1
52,-1.1096993067560585,-0.42717321663705521,-0.42773233164607055,-0.4147025210011907,1
53,-1.1173324420965292,-0.35266132444897713,-0.35350093193743165,-0.35494079333188594,1
54,-1.1647020120242124,-0.3059780261209884,-0.30311139298112028,-0.30463353216954342,1
55,-1.1899313755748322,-0.41082611493534171,-0.41128799255148485,-0.41359551068233757,1
56,-1.2172999617686413,-0.44040872176685714,-0.44572498922716042,-0.4621244495250359,1
57,-1.2282616078651232,-0.37562430876572872,-0.37668831023773452,-0.37750360837797098,1
58,-1.2658251607116138,-0.33031729353685468,-0.32647828646826421,-0.33298197209152658,1
59,-1.271483628996833,-0.42906186599861212,-0.4305522160393655,-0.42635978844668171,1
60,-1.271895017966677,-0.47584427166933607,-0.48027418289461166,-0.46743884703547628,1
61,-1.2467273627615338,-0.38244214596596293,-0.38478519314421122,-0.3844224228708033,1
62,-1.2469741961434402,-0.326457717019772,-0.3281612413448991,-0.31295106915984561,1
63,-1.2469536266949481,-0.44111182291531792,-0.44099401607395344,-0.44211598599171004,1
64,-1.227930626739385,-0.46281446102445623,-0.46307064415567728,-0.4809922436419759,1
65,-1.2041205551347274,-0.40017301056624288,-0.39154319194883175,-0.3927474396605572,1
66,-1.2212754751772255,-0.33045192992698547,-0.32860254951255002,-0.33275383820824939,1
67,-1.2184686804329712,-0.43709517060974934,-0.44214216528979106,-0.44174573591885036,1
68,-1.1820925457494396,-0.45492327260290155,-0.4642262731709666,-0.46669834688975692,1
69,-1.1788182635394533,-0.39022861719519364,-0.38347248834043601,-0.37727547449469379,1
70,-1.176707090144208,-0.32199601664682664,-0.32865116820898616,-0.32207268459120664,1
71,-1.1764359474140835,-0.42021326324723851,-0.42939284712435033,-0.42414576780897534,1
72,-1.1592903771208998,-0.45150126435374394,-0.45648468073844611,-0.4728916208357733,1
73,-1.126302591588993,-0.36469258186705367,-0.36607073491603132,-0.36367345919175809,1
74,-1.1302556655992222,-0.29522955430888026,-0.29474149739465616,-0.30081509454944516,1
75,-1.1465466688050479,-0.41743077785120214,-0.42177093148305722,-0.41240248266978968,1
76,-1.1449665611708739,-0.45758608120771049,-0.45395650852376795,-0.4438363398656035,1
77,-1.1065559210364773,-0.36256831882276785,-0.36063292071463771,-0.35774197822655157,1
78,-1.1409069000184582,-0.29600745345185814,-0.293271716802395,-0.30008581410290336,1
79,-1.1110344509581889,-0.38438128397381888,-0.38189238070626219,-0.37611049573008987,1
80,-1.1031825314837558,-0.43238289695517163,-0.43104962270290426,-0.42928812993202636,1
81,-1.0926752832039652,-0.34574250995614486,-0.34023550760982291,-0.33750164091022272,1
82,-1.1129642392167303,-0.28544223672631691,-0.28589289464328249,-0.28748235202677103,1
83,-1.107928464235866,-0.38618017574195529,-0.38788743996680825,-0.38775654347640326,1
84,-1.0935205005420086,-0.42218419040276423,-0.42386901522926207,-0.42823721810906107,1
85,-1.0892476651052188,-0.36016730319876872,-0.3611116278795472,-0.35929029671305568,1
86,-1.109222469541012,-0.282106246170854,-0.27768007484530427,-0.2745722181731185,1
87,-1.0960636323555901,-0.38029357357345905,-0.38180636301256748,-0.38420737863656662,1
88,-1.0763412711512923,-0.41320843106071153,-0.41829656463773768,-0.4169539406361556,1
89,-1.0776801552531483,-0.34174081724947969,-0.33445362263365064,-0.346204387572288,1
90,-1.0869139676762851,-0.27296593124086366,-0.27217494244884527,-0.28377611139844838,1
91,-1.0916561605286697,-0.38455705926093409,-0.38057593600276113,-0.37999251164552766,1
92,-1.0749556383028629,-0.41939048530755035,-0.42333794946819059,-0.42735086187403332,1
93,-1.059728636569043,-0.34183431474262604,-0.34173520739989088,-0.34129389923223996,1
94,-1.0769284354082516,-0.27340349950878873,-0.26564133762777603,-0.26831910583148844,1
95,-1.0811208630009352,-0.38348370803961362,-0.38464494690449169,-0.38112944116218772,1
96,-1.0776857651027372,-0.41029878907399608,-0.41680808454684726,-0.43310656755212462,1
97,-1.0736971620451126,-0.33760822805240959,-0.33847401483894507,-0.33857499213154318,1
98,-1.0829234946687976,-0.27994832402903552,-0.28704478375884596,-0.27731356467217044,1
99,-1.0647606716501812,-0.37353931466856438,-0.36958437070847239,-0.35768774968052669,1
100,-1.0545675749473626,-0.40953584952992161,-0.41607132430085375,-0.42161385569457133,1
101,-1.0463940240965059,-0.33766058664857157,-0.33248643537785072,-0.32793123751175901,1
102,-1.075778416242551,-0.27673201026479993,-0.277324784371348,-0.28067199462598852,1
103,-1.0700844189099363,-0.37812443173246296,-0.37698937216566586,-0.37756531672344762,1
104,-1.0524227424545847,-0.41374323672150881,-0.40812029748368539,-0.39724840898062402,1
105,-1.0379848595629202,-0.32890174149061846,-0.33510436518594944,-0.3325238343751093,1
106,-1.0641267586466487,-0.27327634291810965,-0.27106419223026623,-0.27140078320559319,1
107,-1.0695159541516064,-0.3887120878563593,-0.38379598966672251,-0.38434575492642326,1
108,-1.0568694832286265,-0.42035911933654685,-0.42261240892137469,-0.41211451039089886,1
109,-1.0555885675725212,-0.3528483194352699,-0.35276791159116405,-0.34660455684295449,1
110,-1.0835069190260309,-0.30360692969479613,-0.29846269762188216,-0.28794983949250291,1
111,-1.0911550139654052,-0.39770280679731546,-0.39555423440481158,-0.39593196427712296,1
112,-1.0661593941476513,-0.43191540948943974,-0.42647198543845732,-0.44205988749582226,1
113,-1.0496907457048474,-0.33709960168969327,-0.34519461464630707,-0.34464110948688048,1
114,-1.0671261582267848,-0.27542678526047643,-0.27969588079754026,-0.28222405301221842,1
115,-1.0636761007296833,-0.37933241934391421,-0.38170538571996943,-0.38268149954841763,1
116,-1.047708598850144,-0.39596749332451858,-0.40166897045658501,-0.41167320222324794,1
117,-1.0547994487303656,-0.33539794731442907,-0.331394384657901,-0.33752782020830369,1
118,-1.069598231945575,-0.27443571183312476,-0.26979262632347545,-0.28231755050536483,1
119,-1.0603924687703823,-0.36587252023056099,-0.36724693337981285,-0.36611374376287864,1
120,-1.0483443818035394,-0.41553838858991937,-0.41233142457499844,-0.41824794594130155,1
121,-1.0388880453467144,-0.32831083733393329,-0.33209374590663593,-0.33204138731047395,1
122,-1.0603401101742203,-0.27295097164196025,-0.2720702252565213,-0.2749761273435109,1
123,-1.0565123228048074,-0.37193115778644659,-0.36911314334301459,-0.37557942996901844,1
124,-1.0410796265860656,-0.4062671771695241,-0.40800062069245802,-0.39205368826141102,1
125,-1.0369863063361169,-0.33240602753374487,-0.33542973646209884,-0.33015273794891703,1
126,-1.0545563552481851,-0.25782307725087555,-0.25954904097435777,-0.24813860691077325,1
127,-1.0676684436870338,-0.3766546511402018,-0.37389647509238355,-0.36567243559522772,1
128,-1.050679949182336,-0.40979764251073147,-0.41086164398273733,-0.42312477518381686,1
129,-1.0347386266008778,-0.32712528912083716,-0.3308333996990227,-0.32857824016433196,1
130,-1.0509211727146537,-0.26976831697525738,-0.26567499672530875,-0.2753762966141774,1
131,-1.0502685602124919,-0.3638492344788733,-0.35457241320888921,-0.3601373840009619,1
132,-1.0482172252128603,-0.41551220929183841,-0.41019594183153507,-0.39751394186115974,1
133,-1.0421978566040961,-0.335607381699077,-0.34733757718922215,-0.33636845129328852,1
134,-1.0601119762909432,-0.26132362339427612,-0.26136663224112344,-0.25058824123120849,1
135,-1.0713391552679608,-0.3727651554253123,-0.37311857594940562,-0.37319337394392277,1
136,-1.049754324000187,-0.40965552632114899,-0.40628400671829046,-0.42616531366093718,1
137,-1.0446661904231607,-0.3345602097758375,-0.32680926759400242,-0.34086755066349245,1
138,-1.0650075050320877,-0.26873984455064714,-0.26785161836575655,-0.27509206423501237,1
139,-1.0696300210932448,-0.37168806430426599,-0.37063528253143774,-0.37635358921227047,1
140,-1.0489689450577573,-0.41654442161617444,-0.41528968525815002,-0.40496382211506354,1
141,-1.0552931154941785,-0.33990826638381061,-0.34133129822949854,-0.34014948991612826,1
142,-1.0729379624007638,-0.27148493094942494,-0.26867813620517056,-0.26798625475588733,1
143,-1.0750136067486136,-0.3899948734623277,-0.38659343466166229,-0.39117855172556087,1
144,-1.059547251432339,-0.41936804590919519,-0.41919414057194293,-0.40850550715544848,1
145,-1.036773132051743,-0.33522217202731391,-0.33825710065484549,-0.33761757780172419,1
146,-1.0475814422594649,-0.26768145292823015,-0.26559645883106581,-0.25211412031935743,1
147,-1.0515494758685975,-0.37288857211626553,-0.36847362048989335,-0.37548219257614618,1
148,-1.0443669984450923,-0.40306208310446612,-0.40785102470342383,-0.41893234759113307,1
149,-1.0311296233654275,-0.33540542711388083,-0.33033225313575809,-0.3325238343751093,1
150,-1.0559176787483964,-0.26983563517032277,-0.27453855907558583,-0.27898903974935363,1
151,-1.0738317984352432,-0.37958673252527236,-0.37286426276804746,-0.37458461664194093,1
152,-1.0528677905219614,-0.41742703795147629,-0.41588432931456099,-0.4264196268422954,1
153,-1.0399483069189943,-0.3375483896567959,-0.34190350288755439,-0.34219521506617112,1
154,-1.0613517530500642,-0.2720608755072067,-0.2740860312087573,-0.27671144081630772,1
155,-1.0650318143803057,-0.37806085343712342,-0.38031788292167712,-0.37970453936663684,1
156,-1.0528416112238805,-0.40857469530037682,-0.41033057822166585,-0.42279940390766746,1
157,-1.038534624822621,-0.34100405700348618,-0.33789807028116337,-0.32947581609853721,1
158,-1.0542758627687459,-0.2720683553066584,-0.27309121788167978,-0.27566800879279413,1
159,-1.0530547855082542,-0.37564861811394673,-0.37396379328744894,-0.36820808760935764,1
160,-1.0479292529339694,-0.41789452541720823,-0.41731297100983772,-0.42321453277723736,1
161,-1.0371751712722725,-0.33732399567324456,-0.33591592342646004,-0.34015696971557996,1
162,-1.0511212573499871,-0.2684256929736753,-0.27944904741563381,-0.27975571919315395,1
163,-1.0767320906726441,-0.3916254697428006,-0.39115237242747991,-0.38797719756022875,1
164,-1.0496084679108786,-0.40784915475356087,-0.40734613824043336,-0.39708759329241228,1
165,-1.0311838519114525,-0.33845344539045286,-0.33398239526819284,-0.33015647784864288,1
166,-1.0492026887906232,-0.26604337684830548,-0.26503547387218751,-0.25430196165898278,1
167,-1.0512671134392952,-0.36866996522550077,-0.37327939163761742,-0.35775506787559208,1
168,-1.0425512771281895,-0.41131230189970291,-0.40826989347271958,-0.4011678238933204,1
169,-1.0336559256302427,-0.32993395381495449,-0.33220220299868575,-0.32978248787605735,1
170,-1.0533352779876934,-0.27244982507869564,-0.27549223350567892,-0.27163265698859623,1
171,-1.0584028421162273,-0.36991535183421059,-0.36843248159290898,-0.36544804161167643,1
172,-1.0451542473373849,-0.4064354726571876,-0.40726760034619036,-0.41012114383701798,1
173,-1.0318308545640253,-0.32187446990573632,-0.32526842890695001,-0.32354059523360484,1
174,-1.0483013729566921,-0.25164476290376259,-0.24791047302749608,-0.25266388557905817,1
175,-1.0556502759179978,-0.36508714128813141,-0.3654817007092091,-0.36341727606053698,1
176,-1.0511941853946412,-0.39046984072751129,-0.39430510789637591,-0.40872242133954811,1
177,-1.0338915393129717,-0.32300391962294461,-0.32280009508788554,-0.32655495441264426,1
178,-1.0431440512347376,-0.2541018770236495,-0.25710314655364841,-0.26389106455607575,1
179,-1.0465623195841693,-0.3636211005955961,-0.36421387470214417,-0.36721701418200597,1
180,-1.048327552254773,-0.40087798166456662,-0.41010244433838872,-0.39981024029283491,1
181,-1.0342599194359683,-0.32512444276750457,-0.31996151119596133,-0.31763529356647935,1
182,-1.0626868972521946,-0.27040409992865277,-0.26231656677149068,-0.26653517366225549,1
183,-1.06502807448058,-0.38475901384613026,-0.38021690562907901,-0.38224393128049255,1
184,-1.0662360620920313,-0.41223231723226328,-0.41179661891420116,-0.40621668852322507,1
185,-1.0442809807513977,-0.33160194909268598,-0.33800278747348733,-0.3373931838181729,1
186,-1.053604550767955,-0.26117776730496778,-0.26379756706292939,-0.25951164197709919,1
187,-1.0576249429732494,-0.36880834151535741,-0.36687668330695317,-0.36854841848441044,1
188,-1.0638256967187174,-0.41731484095970062,-0.41950455224918892,-0.42798290492770286,1
189,-1.0504200261513892,-0.34462801983783997,-0.33405719326270999,-0.33958850495724996,1
190,-1.0575370553296917,-0.27342967880686969,-0.26579093361681028,-0.27509580413473828,1
191,-1.0595491213822019,-0.36877468241782474,-0.36736661017104022,-0.36970404749969976,1
192,-1.0595360317331615,-0.41601335585510302,-0.4097508937641583,-0.40451129424823501,1
193,-1.0404943322789693,-0.33799717762389853,-0.34177260639714946,-0.33650682758314521,1
194,-1.0619912759031853,-0.2687473243500989,-0.27381675842849573,-0.26239884456545953,1
195,-1.0581186097370623,-0.37207327397602907,-0.37215368182013497,-0.3670225393962615,1
196,-1.0530117766614069,-0.39858168323289145,-0.41395080115629379,-0.42809510191947853,1
197,-1.0382260830952379,-0.33553258370455991,-0.3292177630174532,-0.33977176004381687,1
198,-1.0603101909764134,-0.27135029455929416,-0.27143444230312591,-0.28093752750652423,1
199,-1.0540626884843722,-0.37633301976377825,-0.37445746005126185,-0.37045576734459668,1
200,-1.0352266835151021,-0.40182791619493385,-0.4076528100179535,-0.42051058527544399,1
0,-1.0466389875285493,-0.34494217141481182,-0.34212976682096863,-0.34021493816133069,1
1,-1.0625485209623378,-0.28631737326216705,-0.27969401084767737,-0.27848976313595192,2
2,-1.061121749216924,-0.38048430845947767,-0.38701791328054685,-0.38859989086458363,2
3,-1.0603232806254539,-0.41487642633844296,-0.42658605238009595,-0.41845925027581238,2
4,-1.0629225109349234,-0.36481973845773275,-0.35669667625317503,-0.35076519528796851,2
5,-1.0631207256203936,-0.28129842783006925,-0.27297715094004121,-0.26498124532616257,2
6,-1.0525274596469085,-0.37060723328349382,-0.36876346271864713,-0.37082788736731925,2
7,-1.0420351709660216,-0.41037358706851323,-0.4019812520836939,-0.39460616982430724,2
8,-1.0360158023572574,-0.33075673175464265,-0.32937670875580205,-0.3270991098227562,2
9,-1.0557736926089509,-0.2721431533011755,-0.27534450746650763,-0.27664973247083113,2
10,-1.0616565548777215,-0.37105602125059645,-0.3715459481146835,-0.38422794808505883,2
11,-1.0575183558310626,-0.41645840392247979,-0.40403445703318847,-0.40032821640486588,2
12,-1.0382672219922224,-0.3267886981455102,-0.33459760877309608,-0.3402934760555737,2
13,-1.068051783408934,-0.26333942934651211,-0.26943546589965628,-0.26237453521724147,2
14,-1.0737439107916857,-0.37734653258948508,-0.37319898379351152,-0.37482210027453272,2
15,-1.0454048206190172,-0.40802119014095023,-0.39591887462808245,-0.40336875488198626,2
16,-1.0331585189667041,-0.32345644748977315,-0.3233143313001906,-0.32480281139108103,2
17,-1.0553398642407519,-0.25934895633902449,-0.2620192447432852,-0.26046718635705524,2
18,-1.0707183319134688,-0.37363281216171074,-0.36900655620082773,-0.36951144266381819,2
19,-1.0521329002258308,-0.41143571859065609,-0.41576278257347071,-0.42663841097625793,2
20,-1.0228102164252624,-0.31670218858487847,-0.31889376982422968,-0.32022517412663415,2
21,-1.039310654015736,-0.24826015365186355,-0.24507749898516068,-0.25735558978514361,2
22,-1.0518542776962547,-0.3568967608885083,-0.36786962668416773,-0.36360240109696684,2
23,-1.0487482909739319,-0.40784915475356087,-0.40330517658664672,-0.39160303034444544,2
24,-1.0412030432770187,-0.34513290630083043,-0.33457890927446676,-0.33519599272923289,2
25,-1.0532380405948212,-0.25815592832647666,-0.2568394836229756,-0.25823446622071961,2
26,-1.0683734147853574,-0.37684538602622047,-0.37405168093100655,-0.3797213689154032,2
27,-1.0504948241459062,-0.41406486809793241,-0.40955080912882502,-0.40121083274016772,2
28,-1.0435068215081456,-0.33163186829049279,-0.33670317231875257,-0.33459386887337023,2
29,-1.0647831110485364,-0.28093565755666128,-0.28295520340862318,-0.2808085009659822,2
30,-1.0594369243904262,-0.37067455147855921,-0.36534519436921542,-0.37087650606375538,2
31,-1.0511212573499871,-0.40749012437987875,-0.40681320252949899,-0.39426209904952858,2
32,-1.0434825121599276,-0.32835571613064357,-0.33297075239234902,-0.33814677361293272,2
33,-1.0697852269318679,-0.27680680825931703,-0.2834713095707912,-0.27094638538890181,2
34,-1.0625915298091853,-0.38548081449322036,-0.38905615863113802,-0.39426209904952858,2
35,-1.0566544389943899,-0.40823062452559811,-0.41255020870896097,-0.4100818748898965,2
36,-1.0469400494564807,-0.34393613838855674,-0.34237660020287508,-0.3474292047325056,2
37,-1.0608749158350177,-0.28855383329822853,-0.28432026680856032,-0.28403229452966949,2
38,-1.0642071664907546,-0.38784443111996086,-0.38883550454731253,-0.3926015835712488,2
39,-1.0479292529339694,-0.42512001168756064,-0.42070693001105142,-0.40984626120716761,2
40,-1.0418500459295916,-0.33440313398735161,-0.33888353385892622,-0.33952679661177332,2
41,-1.0501040046245544,-0.26884456174297111,-0.27071451160589877,-0.27050881712097674,2
42,-1.0397800114313307,-0.36176985023129776,-0.36193814571896121,-0.37020332411310142,2
43,-1.0376239592393752,-0.40411299492743141,-0.39699222584940297,-0.38082463933453048,2
44,-1.0326592423533023,-0.33089136814477343,-0.33483322245582492,-0.33780270283815406,2
45,-1.0646466047085428,-0.27333244141399748,-0.27820553075678695,-0.28091695805803202,2
46,-1.0734054498664958,-0.38365948332672878,-0.38265345030047371,-0.39061943671654553,2
47,-1.0601605949873794,-0.42146986955512589,-0.41848916947361919,-0.41565806538114675,2
48,-1.0450046513483506,-0.33926874353068931,-0.34222326431411504,-0.3450842876043943,2
49,-1.0623727456752226,-0.28504954725510212,-0.28390513793899042,-0.27980994773917883,2
50,-1.0634423569968172,-0.36346402480711021,-0.36806784136963805,-0.37762328516919835,2
51,-1.0511062977510837,-0.41448373686722817,-0.41261378700430051,-0.41182092826241923,2
52,-1.0385421046220726,-0.32373320006948642,-0.33182260317651141,-0.3357719372870146,2
53,-1.0589619571252427,-0.26367228042211321,-0.26482790943740253,-0.26614061424117774,2
54,-1.0573631499924394,-0.3717965213963158,-0.36952266236299575,-0.38031601297181417,2
55,-1.05127646318861,-0.40670848533717502,-0.40891876607515548,-0.40568375281229069,2
56,-1.0467006958740259,-0.32910743597554049,-0.32640722837347297,-0.32342652829196628,2
57,-1.0595360317331615,-0.27581947473169127,-0.26986181446840374,-0.26083369653018906,2
58,-1.0705799556236122,-0.36680375526229897,-0.36245051198140338,-0.36795564437786238,2
59,-1.042670953919417,-0.40851111700503728,-0.40162222171001183,-0.40074708517416169,2
60,-1.0396322853921596,-0.31366539000748395,-0.31699390076349515,-0.317308052340467,2
61,-1.0547975787805028,-0.25786421614785998,-0.26427440427797594,-0.26204542404136616,2
62,-1.0554558011322532,-0.36757043470609929,-0.36882330111426082,-0.37640033795884364,2
63,-1.057011599418209,-0.40179051719767528,-0.39750459211184513,-0.39292321494767241,2
64,-1.0449522927521886,-0.33288099479892846,-0.33623568485302069,-0.33704350319380544,2
65,-1.0647401022016891,-0.25640565525477638,-0.2624306337131293,-0.27761462660010178,2
66,-1.0644726993712905,-0.37321394339241493,-0.3725220619431317,-0.3740554208307324,2
67,-1.050034816479626,-0.41175734996707969,-0.40878786958475055,-0.42072188960995482,2
68,-1.0431290916358342,-0.33368881313971321,-0.33295205289371971,-0.33881247576413498,2
69,-1.0605495445588682,-0.2686613066564042,-0.2634815455360946,-0.2695551426908836,2
70,-1.0577240503159846,-0.367087987641464,-0.3647430705133527,-0.36813141966497759,2
71,-1.0589656970249686,-0.41074383714137286,-0.41333558765139061,-0.4096704859200524,2
72,-1.0551453894550074,-0.34605666153311671,-0.33792611952910728,-0.34056648873556111,2
73,-1.0481312075191658,-0.26710176847072253,-0.2662341117343241,-0.25743412767938662,2
74,-1.0562580096234493,-0.37426111531565442,-0.37251458214368,-0.37806085343712342,2
75,-1.0462332084082941,-0.40148384542015514,-0.39498389969661862,-0.40496195216520059,2
